amount,avg_user_amount,amount_deviation,tx_velocity,tx_history,new_beneficiary,device,location,is_anomaly
153.68,163.59,-9.92,1,314,0,trusted_device,same_city,0
39.16,51.55,-12.39,13,1756,0,trusted_device,same_city,0
70.36,61.99,8.37,5,2387,0,trusted_device,same_city,0
118.68,71.51,47.18,0,27,0,emulated_device,same_city,0
122.56,104.34,18.22,0,58,0,trusted_device,same_city,0
55.7,56.07,-0.37,8,1613,0,trusted_device,same_city,0
48.71,54.49,-5.78,10,1260,1,trusted_device,same_city,0
185.39,238.79,-53.4,2,470,0,emulated_device,same_city,0
28.71,116.87,-88.16,3,310,0,trusted_device,same_city,0
97.49,84.85,12.64,16,2334,0,trusted_device,same_city,0
176.69,155.86,20.83,7,90,0,trusted_device,same_city,0
92.0,82.85,9.14,15,2121,0,trusted_device,same_city,0
69.51,71.48,-1.97,17,2287,0,trusted_device,same_city,0
200.98,214.05,-13.07,0,551,0,new_device,same_city,0
1407.01,255.97,1151.04,35,256,0,emulated_device,different_city,1
133.65,118.3,15.35,2,334,1,new_device,same_city,0
59.86,57.98,1.88,16,874,0,trusted_device,same_city,0
8.11,56.05,-47.94,0,85,1,new_device,same_city,0
104.33,98.91,5.41,18,730,0,trusted_device,same_city,0
58.92,58.84,0.08,1,624,1,trusted_device,same_city,0
64.78,68.73,-3.94,6,940,0,new_device,same_city,0
126.2,118.33,7.87,0,446,0,trusted_device,same_city,0
268.68,269.58,-0.9,3,1240,0,new_device,same_city,0
156.12,152.17,3.95,2,406,0,trusted_device,same_city,0
74.45,78.25,-3.8,7,1099,0,trusted_device,same_city,0
181.25,183.06,-1.81,2,586,0,trusted_device,same_city,0
301.24,282.9,18.34,2,720,0,trusted_device,same_city,0
303.32,68.9,234.42,30,685,0,emulated_device,different_city,1
115.48,84.6,30.88,5,50,0,trusted_device,same_city,0
18.68,30.64,-11.96,4,55,0,new_device,same_city,0
105.22,94.15,11.06,5,1011,0,trusted_device,same_city,0
174.81,24.43,150.38,21,47,1,new_device,same_city,1
67.3,61.43,5.86,6,2843,0,trusted_device,same_city,0
78.06,79.74,-1.68,7,30,1,trusted_device,same_city,0
124.56,116.32,8.25,0,1025,0,trusted_device,same_city,0
111.4,94.82,16.58,7,1807,0,trusted_device,same_city,0
189.63,142.67,46.97,1,270,0,trusted_device,different_city,0
49.43,56.38,-6.95,13,1756,0,trusted_device,same_city,0
78.05,72.51,5.54,2,1335,0,trusted_device,same_city,0
52.97,54.38,-1.41,0,460,1,trusted_device,same_city,0
160.71,150.12,10.59,9,414,0,emulated_device,same_city,0
77.05,78.17,-1.12,7,2931,0,trusted_device,same_city,0
95.26,84.84,10.42,18,2615,0,trusted_device,same_city,0
95.82,97.35,-1.53,0,73,0,trusted_device,same_city,0
78.51,121.37,-42.86,2,1157,0,trusted_device,same_city,0
73.97,69.91,4.06,5,924,0,trusted_device,same_city,0
52.93,60.09,-7.16,6,2838,0,trusted_device,different_city,0
32.1,31.45,0.66,0,226,0,trusted_device,same_city,0
142.39,209.56,-67.17,3,371,0,trusted_device,same_city,0
220.21,195.48,24.73,0,370,0,trusted_device,same_city,0
27.56,28.0,-0.44,3,63,0,trusted_device,different_city,0
21.45,41.78,-20.33,1,77,0,new_device,same_city,0
213.42,216.85,-3.43,1,1241,0,trusted_device,same_city,0
94.27,94.71,-0.44,1,231,0,trusted_device,different_city,0
1226.91,180.22,1046.69,41,72,1,emulated_device,different_city,1
234.91,248.58,-13.67,3,450,0,trusted_device,same_city,0
23.05,31.8,-8.75,0,160,0,trusted_device,different_city,0
416.92,65.39,351.53,40,187,1,new_device,different_city,1
75.35,67.24,8.11,1,227,0,trusted_device,same_city,0
201.05,165.72,35.33,0,48,0,new_device,same_city,0
64.94,59.82,5.12,15,1396,0,trusted_device,same_city,0
108.58,104.39,4.19,5,52,0,trusted_device,same_city,0
67.86,75.66,-7.8,5,2474,0,trusted_device,same_city,0
281.86,184.65,97.21,0,55,0,trusted_device,same_city,0
202.08,192.46,9.62,5,1041,0,trusted_device,same_city,0
68.17,62.92,5.25,17,1649,0,trusted_device,same_city,0
97.95,91.37,6.58,2,485,0,trusted_device,different_city,0
87.79,89.12,-1.33,3,76,0,trusted_device,same_city,0
101.31,115.31,-14.0,6,330,0,trusted_device,same_city,0
23.71,28.15,-4.45,0,75,0,trusted_device,same_city,0
70.77,74.42,-3.64,2,1276,0,trusted_device,different_city,0
67.51,55.35,12.16,3,642,0,trusted_device,same_city,0
28.87,37.27,-8.4,5,73,0,trusted_device,same_city,0
108.61,113.63,-5.02,4,211,0,trusted_device,same_city,0
148.63,103.24,45.4,0,18,1,trusted_device,same_city,0
98.05,106.17,-8.12,1,1339,0,new_device,same_city,0
305.12,282.93,22.19,3,1124,0,trusted_device,same_city,0
67.25,80.43,-13.18,1,1259,0,new_device,same_city,0
110.65,101.44,9.2,0,52,0,trusted_device,same_city,0
36.48,38.08,-1.6,15,2894,0,trusted_device,same_city,0
37.89,35.2,2.69,1,78,0,trusted_device,different_city,0
11.11,39.02,-27.91,2,14,0,trusted_device,different_city,0
53.62,79.03,-25.41,0,344,0,trusted_device,same_city,0
144.68,119.51,25.18,0,332,0,trusted_device,same_city,0
65.83,72.26,-6.42,8,2134,0,trusted_device,same_city,0
32.89,36.71,-3.82,9,2453,0,trusted_device,same_city,0
114.01,132.48,-18.47,11,2556,0,trusted_device,same_city,0
90.11,100.12,-10.02,3,446,0,new_device,same_city,0
149.48,140.24,9.24,11,1101,0,trusted_device,same_city,0
280.41,270.43,9.98,0,351,0,trusted_device,same_city,0
140.41,166.92,-26.51,5,787,0,trusted_device,same_city,0
124.37,125.27,-0.9,0,297,0,trusted_device,same_city,0
266.04,194.74,71.3,1,58,0,new_device,same_city,0
69.08,57.8,11.28,12,2349,0,trusted_device,same_city,0
92.99,70.1,22.89,0,103,0,trusted_device,same_city,0
96.54,97.85,-1.31,3,311,0,trusted_device,same_city,0
162.6,176.44,-13.84,1,331,0,trusted_device,same_city,0
124.66,92.72,31.94,7,32,0,trusted_device,same_city,0
134.25,107.74,26.51,0,484,0,trusted_device,same_city,0
57.66,61.13,-3.47,3,1263,0,trusted_device,same_city,0
68.59,70.96,-2.37,9,1428,0,trusted_device,different_city,0
73.51,96.67,-23.15,0,147,0,trusted_device,different_city,0
84.27,82.18,2.1,14,2568,0,new_device,same_city,0
89.33,86.12,3.21,3,455,0,trusted_device,same_city,0
60.99,54.29,6.7,0,24,0,trusted_device,different_city,0
112.54,121.59,-9.05,0,23,0,trusted_device,different_city,0
46.92,59.62,-12.69,15,1392,0,trusted_device,same_city,0
111.55,104.8,6.74,14,1104,0,trusted_device,same_city,0
72.93,83.45,-10.51,11,1544,0,trusted_device,same_city,0
92.26,99.38,-7.12,13,2490,0,trusted_device,same_city,0
65.52,52.99,12.54,0,10,0,trusted_device,same_city,0
56.56,58.05,-1.49,7,1452,0,trusted_device,same_city,0
786.11,566.72,219.38,3,1069,0,trusted_device,different_city,0
178.68,156.83,21.85,0,171,0,trusted_device,same_city,0
87.72,78.27,9.45,10,983,0,trusted_device,same_city,0
165.01,164.18,0.83,8,1053,0,trusted_device,same_city,0
70.31,73.53,-3.22,14,2783,0,trusted_device,same_city,0
152.88,151.44,1.44,1,443,0,trusted_device,same_city,0
182.42,156.4,26.02,5,427,0,new_device,same_city,0
892.52,122.02,770.5,17,299,0,emulated_device,different_city,1
76.26,77.84,-1.58,5,2484,0,trusted_device,same_city,0
140.79,131.74,9.05,0,196,0,trusted_device,same_city,0
200.2,212.92,-12.72,0,490,0,trusted_device,same_city,0
60.95,81.04,-20.1,9,2208,0,trusted_device,same_city,0
119.25,124.82,-5.57,8,2912,0,trusted_device,same_city,0
196.41,229.25,-32.84,1,645,0,trusted_device,same_city,0
163.7,171.19,-7.49,3,66,0,trusted_device,same_city,0
54.16,62.36,-8.2,1,26,0,new_device,same_city,0
64.93,70.79,-5.85,1,751,0,trusted_device,same_city,0
88.46,89.74,-1.29,2,295,0,new_device,same_city,0
86.92,90.51,-3.59,1,80,0,trusted_device,same_city,0
169.85,205.91,-36.06,0,57,1,new_device,same_city,0
47.79,96.94,-49.15,1,297,0,trusted_device,same_city,0
60.19,57.7,2.5,18,1775,0,trusted_device,same_city,0
127.43,122.38,5.05,11,1452,0,trusted_device,same_city,0
54.53,53.82,0.71,1,460,0,trusted_device,same_city,0
168.09,163.14,4.95,1,1232,0,trusted_device,different_city,0
57.19,104.06,-46.87,2,301,0,trusted_device,different_city,0
46.52,100.41,-53.89,0,219,0,trusted_device,different_city,0
37.98,38.0,-0.02,4,99,0,trusted_device,same_city,0
83.88,66.89,16.99,10,1360,0,trusted_device,same_city,0
45.68,20.45,25.23,0,75,0,trusted_device,same_city,0
252.13,248.83,3.31,0,457,0,trusted_device,same_city,0
126.58,65.28,61.31,0,55,0,trusted_device,same_city,0
159.57,149.54,10.04,3,68,1,trusted_device,same_city,0
88.88,67.91,20.97,0,46,0,trusted_device,different_city,0
125.47,110.97,14.51,0,246,0,trusted_device,same_city,0
154.06,134.77,19.29,0,362,1,trusted_device,same_city,0
86.0,74.04,11.96,17,1653,0,trusted_device,same_city,0
26.56,43.43,-16.87,5,45,0,new_device,same_city,0
63.7,54.36,9.35,16,1076,0,trusted_device,same_city,0
75.22,72.11,3.11,2,713,0,trusted_device,different_city,0
48.18,100.47,-52.29,0,145,1,trusted_device,same_city,0
185.74,135.19,50.55,4,1054,0,trusted_device,same_city,0
746.31,108.1,638.21,43,857,1,new_device,different_city,1
81.08,57.08,24.0,8,1553,0,trusted_device,same_city,0
55.96,79.03,-23.06,0,4,0,trusted_device,same_city,0
59.76,114.97,-55.21,1,123,1,trusted_device,same_city,0
32.47,32.32,0.15,7,1661,0,trusted_device,same_city,0
413.56,408.76,4.81,4,384,0,trusted_device,same_city,0
103.59,71.61,31.98,0,102,0,emulated_device,same_city,0
229.22,259.88,-30.66,2,1238,0,trusted_device,same_city,0
111.79,104.13,7.66,11,2679,0,trusted_device,same_city,0
142.08,130.37,11.71,0,92,1,trusted_device,same_city,0
119.08,105.17,13.9,1,1336,0,new_device,same_city,0
393.65,377.78,15.87,0,552,1,trusted_device,same_city,0
66.84,61.21,5.63,2,99,0,trusted_device,same_city,0
8.38,39.57,-31.19,3,42,0,trusted_device,same_city,0
63.15,122.18,-59.03,4,110,1,trusted_device,same_city,0
48.1,53.74,-5.64,7,1007,0,trusted_device,same_city,0
128.14,105.33,22.81,0,197,0,trusted_device,same_city,0
15.4,30.82,-15.42,0,47,0,trusted_device,same_city,0
214.98,170.64,44.33,1,154,0,trusted_device,same_city,0
54.18,51.58,2.6,5,1997,0,trusted_device,different_city,0
168.09,114.64,53.45,2,1019,0,trusted_device,same_city,0
101.94,110.46,-8.52,17,1027,0,trusted_device,same_city,0
47.45,53.01,-5.56,18,1343,0,trusted_device,same_city,0
155.79,197.57,-41.78,4,477,1,trusted_device,different_city,0
752.67,100.78,651.89,80,2113,1,new_device,different_city,1
63.64,51.72,11.93,3,54,0,trusted_device,different_city,0
252.49,195.34,57.16,2,1149,0,trusted_device,same_city,0
535.63,77.49,458.14,22,2852,0,new_device,different_city,1
431.72,431.29,0.43,2,1051,0,trusted_device,same_city,0
374.32,43.23,331.09,48,2710,1,trusted_device,same_city,1
165.64,167.98,-2.35,2,322,1,trusted_device,same_city,0
54.18,49.8,4.38,2,455,0,trusted_device,same_city,0
89.16,65.97,23.19,1,31,0,new_device,different_city,0
116.36,110.15,6.22,12,2127,0,trusted_device,same_city,0
223.89,254.68,-30.79,0,246,0,trusted_device,same_city,0
103.23,90.84,12.39,0,56,0,new_device,same_city,0
29.97,22.37,7.6,5,85,0,new_device,same_city,0
66.42,101.99,-35.57,2,286,1,trusted_device,same_city,0
114.61,122.28,-7.67,2,316,0,trusted_device,same_city,0
86.4,103.29,-16.88,11,2670,0,trusted_device,same_city,0
553.6,523.27,30.34,1,1101,0,trusted_device,same_city,0
266.72,242.28,24.44,5,465,0,trusted_device,same_city,0
44.09,48.11,-4.02,1,350,0,trusted_device,same_city,0
54.01,77.5,-23.48,5,34,0,trusted_device,same_city,0
88.65,93.39,-4.74,4,1001,0,trusted_device,same_city,0
308.75,294.69,14.06,1,338,0,trusted_device,same_city,0
33.01,46.3,-13.28,5,1307,0,trusted_device,same_city,0
113.39,94.96,18.43,0,304,0,trusted_device,same_city,0
186.24,205.55,-19.32,2,546,0,trusted_device,different_city,0
102.37,125.36,-22.98,7,583,0,new_device,same_city,0
125.5,108.77,16.73,3,39,1,new_device,same_city,0
59.88,62.47,-2.6,0,190,0,trusted_device,same_city,0
566.0,92.94,473.06,40,187,1,new_device,different_city,1
245.3,286.92,-41.62,2,330,0,trusted_device,same_city,0
74.49,79.9,-5.41,3,277,0,new_device,same_city,0
53.07,53.74,-0.67,9,2822,0,trusted_device,same_city,0
57.15,62.29,-5.14,8,1293,1,trusted_device,same_city,0
41.77,59.22,-17.45,4,88,0,trusted_device,different_city,0
73.16,70.39,2.77,0,230,1,trusted_device,same_city,0
13.99,47.18,-33.19,3,32,0,new_device,different_city,0
77.33,84.41,-7.08,3,1249,0,trusted_device,same_city,0
103.14,104.87,-1.73,6,334,0,new_device,same_city,0
94.44,91.98,2.46,9,703,0,trusted_device,same_city,0
55.35,74.92,-19.57,2,471,1,trusted_device,same_city,0
394.41,396.55,-2.14,2,872,1,trusted_device,same_city,0
4844.72,844.28,4000.44,33,792,1,emulated_device,different_city,1
158.87,163.98,-5.11,1,457,0,trusted_device,same_city,0
26.86,42.52,-15.65,3,50,0,trusted_device,same_city,0
135.94,161.86,-25.92,4,236,0,trusted_device,same_city,0
43.72,63.69,-19.97,0,778,0,trusted_device,same_city,0
102.84,87.21,15.63,7,1824,0,trusted_device,same_city,0
49.39,36.27,13.12,9,2369,0,trusted_device,same_city,0
54.54,45.57,8.97,12,1054,1,trusted_device,same_city,0
101.05,97.13,3.91,0,66,0,trusted_device,same_city,0
163.36,164.26,-0.9,0,325,1,trusted_device,same_city,0
392.59,436.55,-43.96,0,363,1,trusted_device,same_city,0
90.3,152.38,-62.08,2,228,0,trusted_device,same_city,0
69.11,79.97,-10.87,9,806,0,trusted_device,same_city,0
69.74,83.63,-13.89,0,26,0,trusted_device,different_city,0
101.24,101.48,-0.24,3,445,1,trusted_device,same_city,0
25.55,28.8,-3.26,0,86,0,new_device,different_city,0
64.1,69.63,-5.53,16,2871,0,trusted_device,same_city,0
211.43,212.48,-1.05,2,552,0,trusted_device,same_city,0
80.68,71.85,8.83,15,2710,0,trusted_device,same_city,0
39.89,51.04,-11.15,15,1066,0,trusted_device,same_city,0
44.9,43.62,1.28,15,2725,0,trusted_device,same_city,0
131.54,130.28,1.26,1,81,1,trusted_device,same_city,0
131.78,110.5,21.28,13,1120,0,trusted_device,same_city,0
45.3,59.5,-14.2,0,23,0,trusted_device,different_city,0
72.54,79.79,-7.24,5,63,0,trusted_device,same_city,0
177.17,203.52,-26.35,3,882,1,trusted_device,same_city,0
96.79,78.42,18.37,0,255,0,new_device,same_city,0
201.53,131.77,69.75,0,183,0,trusted_device,same_city,0
31.41,72.28,-40.88,1,22,0,new_device,same_city,0
122.36,143.53,-21.17,4,61,1,trusted_device,same_city,0
352.08,94.68,257.4,25,2995,0,new_device,different_city,1
60.63,49.23,11.4,3,1022,0,trusted_device,same_city,0
79.13,80.4,-1.27,4,1065,0,trusted_device,different_city,0
280.89,275.22,5.67,0,406,0,trusted_device,same_city,0
44.75,48.5,-3.75,0,197,0,trusted_device,same_city,0
101.03,89.89,11.15,4,264,0,trusted_device,same_city,0
137.01,141.47,-4.47,4,1155,0,trusted_device,same_city,0
60.14,68.54,-8.39,6,1126,0,trusted_device,same_city,0
104.02,65.52,38.5,4,86,0,trusted_device,different_city,0
345.61,280.81,64.8,3,779,0,trusted_device,same_city,0
431.84,392.15,39.69,2,568,0,trusted_device,different_city,0
409.27,386.6,22.67,1,587,0,trusted_device,same_city,0
294.81,424.46,-129.64,2,678,0,trusted_device,same_city,0
53.35,40.26,13.08,2,84,0,new_device,same_city,0
57.24,54.39,2.85,8,795,0,trusted_device,same_city,0
59.11,89.25,-30.14,4,116,1,trusted_device,same_city,0
80.01,65.97,14.04,0,36,0,trusted_device,same_city,0
97.09,94.83,2.26,8,2098,0,trusted_device,same_city,0
57.02,63.14,-6.12,14,1645,0,trusted_device,same_city,0
324.75,47.07,277.68,32,37,1,emulated_device,different_city,1
240.31,200.1,40.21,6,58,1,emulated_device,same_city,0
33.97,51.29,-17.32,0,116,0,trusted_device,same_city,0
73.48,73.46,0.02,14,2772,0,trusted_device,same_city,0
499.42,427.69,71.72,1,381,0,trusted_device,same_city,0
75.14,60.62,14.52,0,75,0,trusted_device,same_city,0
226.74,229.95,-3.21,1,381,0,trusted_device,different_city,0
54.98,62.21,-7.23,1,92,0,new_device,different_city,0
41.9,51.6,-9.7,2,1021,0,trusted_device,same_city,0
73.49,77.57,-4.08,9,2735,0,trusted_device,same_city,0
65.98,65.42,0.56,16,1030,0,trusted_device,same_city,0
146.77,150.47,-3.7,6,145,0,trusted_device,same_city,0
8.2,12.33,-4.13,0,37,0,emulated_device,same_city,0
103.05,103.19,-0.14,2,152,0,new_device,same_city,0
71.98,77.34,-5.37,4,1223,0,trusted_device,different_city,0
209.86,212.36,-2.51,0,909,0,trusted_device,same_city,0
53.42,65.72,-12.31,10,1364,0,trusted_device,same_city,0
158.4,176.43,-18.03,2,688,1,trusted_device,same_city,0
273.95,199.82,74.13,1,330,0,trusted_device,same_city,0
1069.35,109.71,959.64,25,1575,1,new_device,different_city,1
330.97,272.15,58.82,3,359,0,trusted_device,same_city,0
99.13,92.83,6.3,1,62,0,trusted_device,same_city,0
167.64,135.01,32.64,0,321,0,trusted_device,different_city,0
81.39,71.17,10.21,15,2707,0,trusted_device,same_city,0
365.42,292.66,72.76,0,284,1,trusted_device,same_city,0
186.6,192.4,-5.8,3,1067,0,trusted_device,same_city,0
2873.34,359.97,2513.37,33,901,1,new_device,different_city,1
88.75,97.23,-8.48,17,2571,0,trusted_device,same_city,0
100.62,133.12,-32.5,4,74,1,new_device,same_city,0
41.86,47.73,-5.87,5,1309,0,trusted_device,same_city,0
105.52,83.75,21.77,4,672,0,trusted_device,same_city,0
65.85,82.82,-16.97,0,573,1,trusted_device,same_city,0
83.9,119.77,-35.88,0,61,0,emulated_device,same_city,0
64.54,62.16,2.38,1,87,1,emulated_device,different_city,0
125.01,127.85,-2.84,2,665,1,trusted_device,same_city,0
367.67,379.25,-11.58,2,1003,0,trusted_device,same_city,0
135.47,119.69,15.78,3,586,1,trusted_device,same_city,0
126.9,110.58,16.32,0,290,0,trusted_device,same_city,0
58.73,58.68,0.05,12,1171,0,trusted_device,same_city,0
261.19,273.17,-11.98,1,931,0,trusted_device,different_city,0
52.8,51.98,0.82,1,377,0,new_device,same_city,0
68.27,77.54,-9.27,3,568,0,trusted_device,same_city,0
77.63,85.26,-7.62,16,2735,0,trusted_device,same_city,0
222.43,217.24,5.19,2,132,0,trusted_device,same_city,0
153.87,175.29,-21.42,0,460,0,trusted_device,same_city,0
75.1,67.49,7.61,5,1232,0,trusted_device,same_city,0
63.55,53.69,9.86,0,620,0,trusted_device,same_city,0
169.08,197.61,-28.53,0,264,0,trusted_device,same_city,0
449.2,53.23,395.97,16,71,1,new_device,different_city,1
115.38,99.35,16.03,7,1241,0,trusted_device,different_city,0
87.66,91.85,-4.19,8,714,0,trusted_device,same_city,0
103.77,94.42,9.35,6,1741,0,trusted_device,same_city,0
199.07,223.05,-23.98,1,138,0,trusted_device,same_city,0
1237.82,153.92,1083.9,10,57,1,emulated_device,same_city,1
253.67,267.21,-13.55,5,671,1,trusted_device,same_city,0
385.17,383.27,1.9,0,561,0,trusted_device,same_city,0
85.79,90.88,-5.09,7,1827,0,trusted_device,same_city,0
44.48,42.18,2.29,7,826,0,trusted_device,same_city,0
326.63,316.36,10.27,2,695,0,trusted_device,same_city,0
84.87,85.64,-0.77,6,2883,0,trusted_device,same_city,0
771.87,83.31,688.56,60,2118,1,emulated_device,same_city,1
56.54,72.27,-15.73,15,2530,0,trusted_device,same_city,0
115.56,159.17,-43.61,1,763,0,emulated_device,same_city,0
190.07,202.61,-12.54,3,901,0,trusted_device,same_city,0
64.19,63.64,0.55,9,1285,0,trusted_device,same_city,0
2943.19,470.33,2472.86,37,820,1,trusted_device,same_city,1
86.44,101.73,-15.29,1,156,0,trusted_device,same_city,0
226.12,215.37,10.74,1,559,0,trusted_device,same_city,0
46.54,42.49,4.05,2,31,0,new_device,same_city,0
66.3,62.46,3.84,18,1509,0,trusted_device,same_city,0
400.67,489.04,-88.37,1,677,0,trusted_device,same_city,0
321.67,40.35,281.32,21,24,1,trusted_device,different_city,1
131.44,133.38,-1.94,2,1255,0,trusted_device,same_city,0
74.56,91.28,-16.71,17,2448,0,trusted_device,same_city,0
12.4,22.81,-10.42,0,30,0,trusted_device,same_city,0
12.04,59.6,-47.56,0,16,0,trusted_device,different_city,0
84.14,79.66,4.48,0,862,1,trusted_device,same_city,0
307.81,468.76,-160.95,2,408,0,trusted_device,same_city,0
46.75,39.13,7.63,2,79,0,new_device,same_city,0
206.14,150.62,55.51,4,139,0,trusted_device,same_city,0
722.07,97.41,624.66,20,23,1,new_device,different_city,1
202.03,169.84,32.18,0,177,0,trusted_device,same_city,0
43.29,39.07,4.22,4,33,0,new_device,same_city,0
54.97,56.79,-1.82,9,2825,1,trusted_device,same_city,0
82.8,65.99,16.8,5,1119,0,trusted_device,same_city,0
39.35,47.85,-8.5,5,61,1,trusted_device,same_city,0
99.34,103.4,-4.05,5,1138,0,trusted_device,same_city,0
58.0,101.78,-43.78,1,514,0,trusted_device,same_city,0
62.83,65.38,-2.55,8,1187,0,trusted_device,same_city,0
85.17,85.65,-0.48,18,2612,0,trusted_device,different_city,0
69.13,81.57,-12.44,7,2936,0,trusted_device,same_city,0
38.96,56.53,-17.56,0,627,0,trusted_device,same_city,0
89.29,82.53,6.76,9,790,0,trusted_device,same_city,0
304.27,255.35,48.93,0,360,0,trusted_device,same_city,0
67.87,59.93,7.94,14,1649,0,trusted_device,same_city,0
166.84,171.02,-4.18,1,1304,0,trusted_device,same_city,0
47.27,43.01,4.27,11,2715,0,trusted_device,same_city,0
63.21,60.17,3.05,5,1389,0,trusted_device,same_city,0
112.56,111.13,1.43,15,1432,0,trusted_device,same_city,0
93.07,78.46,14.61,10,1775,0,trusted_device,same_city,0
210.59,257.81,-47.22,3,680,1,trusted_device,same_city,0
112.54,114.39,-1.85,11,2376,1,trusted_device,same_city,0
149.06,185.38,-36.32,0,186,0,trusted_device,same_city,0
